seller_item_name,price,Predicted,Confidence
فلدين 20 مجم قرص فوار,28.0,2662,1.00
هيستازين  شراب(س ج,23.0,2209,1.00
ترنتال اقراص,56.0,360,1.00
كيتولاك 5امبول(30مج/2مل)س ج/العامرية##,60.0,152,1.00
تريتاس  5 مجم اقراص,57.0,854,1.00
ماريفان 3مجم قراص-س ج/جلاكسو,36.0,2375,1.00
فورموهال 30كبسوله للاستنشاق,151.0,1746,1.00
برونشيكم شراب,49.0,160,1.00
بروستريد كبسول س ج,136.5,573,1.00
اوكاربون 30قرص س ج,84.0,250,1.00
فيروجلوبين بى12_30 كبسوله,150.0,15,1.00
ال كارنتين بلس اقرص ,116.0,1452,1.00
ارث فرى 20مجم 30ق 3 شريط,261.0,366,1.00
نيوروباتكس 600-- 20 ك /اتوس س جديد,134.0,712,1.00
اميجران *30 قرص س ج,63.0,624,1.00
لاكريترز نقط,49.0,1889,1.00
بريمبران      امبول,60.0,1073,1.00
ايسوبتين 240 ريتارد 30 قرررص ج,97.5,1394,1.00
ديباكين 120مل شراب36.5ج,36.5,2121,1.00
كوليروز 5مجم اقراص,58.0,1979,1.00
جابيماش 300 س جديد ,85.5,334,1.00
نيزابكس 80مل شامبو ,68.0,565,1.00
فيدروب 15مل نقط بالفم # ,26.0,130,1.00
لى فلوكس 750 كبسول,101.0,1764,1.00
ابيكوتيل اقراصصص28.5ج ,28.5,2155,1.00
زيستريل 5مجم اقراص,20.5,3580,1.00
ديكساتوبرين قطرة س جديد,26.0,869,1.00
اكتوفنت سى ار 20قرص س ج,12.0,3770,1.00
لاري بـرو 20قرص س.ج,44.0,980,1.00
هيدروفيرين نقط س جديد,44.0,1522,1.00
ريفارست دوش 300مل,75.0,1414,1.00
ديبرام 20مجم 20قرص,84.0,1969,1.00
جاتى ستار قطرة س ج,45.0,2488,1.00
ديباكين شراب 36.5جنيه,36.5,2121,1.00
اتاكاند 16 اقراص****,116.0,843,1.00
نيوروباتكس كبسول/اتوس س0ج,134.0,712,1.00
انتوكس اقراص/جديد*ميباكو,60.0,2599,1.00
يوريبان سعرجديد اقراص,36.0,1408,1.00
تيرز جارد قطرة,30.0,1134,1.00
دياميكرون30ام ار ,60.0,845,1.00
ايسوبتن 240 ريتارد 3 شريط,97.5,1394,1.00
بينوكس نقط س ق,23.0,2082,1.00
دوفاستون س ج,386.0,52,1.00
ديلاترول 25مجم 30 قرص,52.5,1904,1.00
ستروبانتيـــــــن  كريم,50.0,4368,1.00
انتى كوكس 6 امبول,78.0,747,1.00
رومارين امبول 27جنيه,27.0,2080,1.00
سويتال 50 كيس .ض # ,85.0,670,1.00
ديكسافلوكس قطرة/ س ج,37.0,1255,1.00
موديورتيك اقراص,15.0,2575,1.00
ويست اير اكياس السعر الجديد,70.0,4188,1.00
فوار فواكه,24.0,94,1.00
سويتال 100قرص كبيرررر,60.0,2799,1.00
فوربيدوس400مجم كبسوله,334.0,370,1.00
جوسبرين 81 مجم اقراص 60 قرص جديد,81.0,583,1.00
توب مود عادي  ,17.5,4957,1.00
فوربيدوس اقراص العامريه جديد,334.0,370,1.00
الفانوفا قطره,42.0,1261,1.00
دياسيرين 30 كبسول س جديد,115.5,417,1.00
داونوبرازول * 20مجم ق/س ج,74.0,1701,1.00
ميوفين 3 شريط سعر جديد,54.0,428,1.00
ايسوبتن 240 اس ار/63جنيه,97.5,1394,1.00
امبيزيم جي 30ق س ج/جلوبال نابى ,102.0,48,1.00
فيروجلوبين كبسول س ج,150.0,15,1.00
كونجى كلير قطرة جديد,22.0,3734,1.00
كونجى كلير قطرة,22.0,3734,1.00
بيوفيت 12 ممتد المفعول امبول,19.0,415,1.00
زيستريل 5 مجم 10 قرص,20.5,3580,1.00
دوليبران بديل15 قرص نوفالدول,48.0,184,1.00
تيرز جارد 10مل قطره للعين  ض # ,30.0,1134,1.00
اندرال 10مجم اقراص 40جنيه ,40.0,1036,1.00
بلينديل10مجم اقراص,112.5,2953,1.00
كارنيفيتا فورت 3 شريط**,177.0,293,1.00
امريزول 500 اقراص جديد ,25.0,526,1.00
برافوتين 30 كيس / 255ج,290.0,95,1.00
ويندبين 5مجم 30قرص ,21.0,2470,1.00
يوريبان شراب س ج,28.0,3381,1.00
سيتراك شراب 1 مجم 120 مل,25.5,5591,1.00
دياميكرون ام ار 30 /3شريط س ج,60.0,845,1.00
فيدروب*نقط ,26.0,130,1.00
ريكوكسيبرايت 60 مجم ,188.0,788,1.00
كوليروز5م/ماركيرل,58.0,1979,1.00
هيلسك 40,73.0,1575,1.00
دولسيل 2 مجم سعر جديد,36.0,3667,1.00
انتوكس      اقراص,60.0,2599,1.00
الفيولين بى شراب,50.0,2258,1.00
انتوبرال 40 14 ك سعر جديد,87.0,222,1.00
نانازوكسيد شراب,39.0,918,1.00
فاسكولار اقراص,18.0,2811,1.00
امبيزيم جى 30قرص,102.0,48,1.00
زيثروماكس 600مجم شراب س/ج ,61.0,668,1.00
كاللو ماك مسسسس س/ج,18.0,2132,1.00
تارجو 750مج 2شريط ركززز,188.0,821,1.00
بروتوفكس 20مجم اقراص,62.0,2041,1.00
دوكسيرازول30مجم ج,44.25,2629,1.00
اكستنشن 150مجم عادى,72.0,2296,1.00
ايراستابكس تريو 10-40-25 س.ج 123,123.0,206,1.00
دانتريلاكس عاده س ج,147.0,1067,1.00
دوليبران ق8 قرص,48.0,184,1.00
ديكساتوبرين  قطرة,26.0,869,1.00
فلداجلوز بلس50/1000 اقراص س ج,147.0,9,1.00
ازجوفانس 40مجم 7كبسول* س ج,47.5,2510,1.00
موديورتيك اقراص س ج/القاهرة,15.0,2575,1.00
بيرفكت محلول عدسات(س ج,100.0,2635,1.00
بيوتين فورت كبسول  ,78.0,2128,1.00
بلنديل10مجم 30قرص,112.5,2953,1.00
افيل  6امبول /سانوفي افنتس ,39.0,338,1.00
ديكساميثازون امبول العامرية /س ج,36.0,58,1.00
الزميندا 20مجم 21قرص ,66.0,4093,1.00
سيتال شراب س جديييييد,31.0,249,1.00
البندازول اقراص,46.0,4139,1.00
ميتاكارديا ام ار  30اقرص,60.0,1574,1.00
جاروبرايد  كبسول,63.0,1905,1.00
دولسيل 1مجم 3شريط,27.0,4750,1.00
سالبوفنت شراب,16.5,3114,1.00
كولوفيرين ايه اقراص 3 شريط س ج 2,99.0,690,1.00
سيبروفلوكساسين 750 كبسول  أورجانو,89.0,1724,1.00
ميوفين كبسول س ج,54.0,428,1.00
توينزول قطره ,71.0,890,1.00
اوكيوجارد 30كبسول/اوركيديا,120.0,1795,1.00
كيريلا مرهم,16.0,3957,1.00
كارنيفيتا فورت اقراص س.ج,177.0,293,1.00
فيلدافورمين50/1000مجم30قرص,138.0,1003,1.00
ناتريلكس اس ار س جديد,55.0,454,1.00
*باكتيكلور 125 شراب س ج,73.0,3343,1.00
دينستين كبسول)سعر ,96.0,3369,1.00
التيازيم اقراص | 46ج س.ج ,46.0,2006,1.00
تيرز جارد قطرة,30.0,1134,1.00
ازموراب 40مجم14 قرص* صنف جديد,138.0,143,1.00
بيبون بلاس كبسول س جديد ,100.0,514,1.00
كاردورا 1مم اقراص ,58.5,2529,1.00
باى بروفنيد  اقراص/افنتس,37.0,230,1.00
اتورستات 20 مجم 14 قرص,64.0,2350,1.00
داونستيرولين 10_40 مجم س.ج,120.0,2453,1.00
لى فلوكس 750 مج 7 قرص س.ج ,101.0,1764,1.00
كالسيوم د 3 اف 30ق س جديد,51.0,2137,1.00
ايراستابكس عادى40مجم*30قرص ,69.0,1316,1.00
كلاريتين شراب,40.0,1476,1.00
اكس تنشن 300مجم *عادى 4 شريط,102.0,2341,1.00
دالاسين سى 300مجم كبسول قديم,78.5,219,1.00
كاندلكان 16مجم اقراص جديد,60.0,1513,1.00
نيتروماك2.5 كبسول,96.0,333,1.00
ابيكسيدون 4مجم اقراص(س ج,126.0,Unknown,0.54
اليكواس5مجم اقراص ,406.0,146,1.00
ايميرست 4مجم 5 أمبولات,112.5,460,1.00
اتور 10 مجم اقراص,33.0,639,1.00
اكتينون اقراص,34.5,550,1.00
فلكسوفــــان كبســـــول  د,20.0,3790,1.00
بانادول كولد اند فلو داى اقراص,76.0,166,1.00
الزاميندا20م,66.0,4093,1.00
كاردورا    1 مجم       قرص جديد,58.5,2529,1.00
موزابريد 2.5 مجم اقراص,23.0,5590,1.00
سيريتيد 250 ديسكس 60جرعة,257.0,478,1.00
توسيفان ان شراب جديد 20,34.0,1754,1.00
اتور 10مجم 7ق/ابيكو///,33.0,639,1.00
SPASMODIGESTIN 30 TAB,78.0,106,1.00
تامسولين بلس اقراص,148.0,1031,1.00
ايليكوس 5مجم اقراص,406.0,146,1.00
اكستنشن 300مجم 28 قرص,102.0,2341,1.00
انتوبرال40مجم 14كبسول,87.0,222,1.00
فوار فواكه فروت سعر 12جنيه,24.0,94,1.00
فوربيودس كبسول للاستنشاق/ الاوروربيه,334.0,370,1.00
اوريكس اسبراى,68.0,2750,1.00
تريفستال ريتارد اقراص47.50ج,47.5,2321,1.00
تلفاست 180* 2شريط   السعر الجديد,105.0,193,1.00
نانازوكسيد 100 مجم شراب-س.ج,39.0,918,1.00
تاروليمس مرهم سعر جديد,129.0,1022,1.00
بيبون بلس كبسول س.ج,100.0,514,1.00
AVOSOYA 300 MG 30 CAP,350.0,Unknown,0.70
كوليروز 5 مجم 14قرص,58.0,1979,1.00
لى فلوكس 750مجم 7قرص**,101.0,1764,1.00
اوركادوكسالين 5 ملل سعر جديد ,17.5,941,1.00
نيكسيكيور40مجم اقراص س ج ج ج,152.0,242,1.00
بيرفكت محلول عدسات عرض  س ج,100.0,2635,1.00
استوهالت 40مجم س/ج 56.5,56.5,1322,1.00
اوميز 40 مجم كبسول س جديد,130.0,144,1.00
دوفاستون/3شريط,386.0,52,1.00
ديباكين شراب,36.5,2121,1.00
كيتولاك اقراص العامرية س ج,38.0,744,1.00
تروستوريتيك20مم30قراص جديد,123.0,990,1.00
سيبروفلوكساسين 750 كبسول,89.0,1724,1.00
داونوبرازول20كبسول سعرر جدديد,74.0,1701,1.00
اوستيوكير شراب سعر قديم**,65.0,585,1.00
البافيت 60مل شراب كالسيوم س ج,26.0,2517,0.98
اوريكس بخاخ,68.0,2750,1.00
ريمو واكس  نقط)سعر قديم,24.0,2506,1.00
رجكور10 م اقراص س.ج,16.0,3475,1.00
سبيكتون 100 م اقراص/القاهره,41.0,1206,1.00
املوديبين 10مجم 20 قرص,32.0,4244,1.00
كولوفرين ايه جديد 51ج ,99.0,690,1.00
ماكسيلاز 125مل شراب # ,57.0,137,1.00
ديباكين نقط س ج,34.0,1436,1.00
فيروترون3شريط جديد,99.0,147,1.00
كارباميد 30جم كريم  ,35.0,1221,1.00
تورسيريتك10جم  3شريط ,93.0,1317,1.00
ريفاروسبير 20مجم اقراص,364.0,371,1.00
يوريكنترول اقراص,18.0,3501,1.00
بيتولفكس 2 امبول,64.0,117,1.00
اتور 10مج 7قرص ,33.0,639,1.00
تادانيرفى20مجم استحلاب,90.0,1885,1.00
ستروكا اقراص,145.0,1863,1.00
برونشيكم شراب(شركة) جديد سانوفى,49.0,160,1.00
تارجوفلوكسين 750 10قرص,188.0,821,1.00
ميلجا اقراص س ج ,108.0,4,1.00
جيستيكول 20مجم 14 قرص س جديد,80.0,477,1.00
دوكسيرازول60مجم 14كبسو ل   .,72.75,775,1.00
جليكودال اقراص سعر جديد,57.0,1517,1.00
فورتيموكس قطرة 10مل,44.0,1243,1.00
جاست كول 20,80.0,477,1.00
سنجيولير  10مجم اقراص ,192.0,523,1.00
البندازول اقراص,46.0,4139,1.00
ديسبركام 10م اقراص ,8.6,5877,1.00
اوستيوكير شراب ماجيك فارما,65.0,585,1.00
سيكودال 3جم اقراص,198.0,3640,1.00
افازير قطرة عين **,20.0,4700,1.00
تارجوفلوكسين 750مجم 10قرص س ج,188.0,821,1.00
بينوكس نقط,23.0,2082,1.00
اميولانت شراب30ج,30.0,2542,1.00
نازوكورت بخاخ سعر جديد,151.0,414,1.00
اديمكس اقراص,18.0,3683,1.00
اولفنت شراب للكحة سعر جديد,34.0,169,1.00
ادابالين جيل30جم,34.0,2346,1.00
ايزيس نعناع 12 كيس,17.5,8931,1.00
ماء غريب بامبينو س جديد,75.0,2279,1.00
الليربان شراب سعر,21.0,2429,1.00
جراليبنتين 300مجم 30 ق,135.0,2285,1.00
تادانيرفى 20 مجم 4فيلم اقراص90ج,90.0,1885,1.00
انافرانيل 75 مجم اقراص,75.0,279,1.00
اوتريفين نقط 1% كبار س ج/نوفارتس,16.0,164,1.00
الفيولين ب شراب طارد,50.0,2258,1.00
ابيكسيدون 4مل ,126.0,Unknown,0.53
لازيلاكتون 50 مجم/3 شريط س جديد,67.5,950,1.00
SWEETAL 50 SACHETS,85.0,670,1.00
الجزال كريم كيميفارم ,46.0,1563,1.00
اوندالينز4مجم لزقة لسان,160.0,1051,1.00
ميكوستا 100مجم اقراص,79.0,320,1.00
برونكوبرو نقط,19.5,3181,1.00
بيسكلادين300 ق-س.ج,375.0,297,1.00
سليبركس 200مجم15كبسول,153.0,176,1.00
FELDENE DISPERS 20 MG 10 TAB,28.0,2662,1.00
اتاكانـد 8م,83.0,874,1.00
كاللوماك محلول,18.0,2132,1.00
فيروترون 30 كبسولة,99.0,147,1.00
جستيكول20مل 14قرص جديد,80.0,477,1.00
ايميريست 4مجم 5امبولة,112.5,460,1.00
بيبون 30 كبسول,35.0,4102,1.00
فورتيموكس بلاس قطره ,39.0,1834,1.00
جابتين 300مج 30 كبسوله ,126.0,202,1.00
اتور 40 مجم س.ج@,80.0,399,1.00
بيتاسيرك 16مجم 30 قرص,219.0,372,1.00
سولو فريش قطرة س ج,48.0,299,1.00
اتاكاند 16مج 14قرص,116.0,843,1.00
ستارفيل غسول للبشرة سعر جديد,125.0,9532,1.00
ستروكا اقراص,145.0,1863,1.00
انافرانيل 25 اقراص 3 شريط,45.0,1348,1.00
الفانوفا بلس  س.ج,50.0,2036,1.00
ستيرونات نور 20قرص,56.0,812,1.00
ايفبرونت شراب / س - ج ,45.0,965,1.00
افازير قطرة عين ,20.0,4700,1.00
بيونال 30 كبسول,192.0,1525,1.00
كلاريتين شراب س/ج 40,40.0,1476,1.00
فنتال مركب*سبراى,56.0,198,1.00
ابكسيدون 4مجم اقراص س ج/ابيكس,126.0,Unknown,0.51
زنك اوليف 75جم كريم,69.0,588,1.00
تريتاس بروتكت  10مجم 2 شريط,101.0,2250,1.00
الكابرايد 50 مجم اقراص**,61.5,1356,1.00
كورتبلكس امبول للاطفال سعر ج 27,27.0,1412,1.00
لاسيكس 40مجم 24قرص,20.0,1705,1.00
ميلوكين 4% كريم20جم,40.5,1466,1.00
تريب جولد,120.0,1278,1.00
باوريكتا2شريط 58ج,58.0,330,1.00
باوريكتا 20 مجم 4 قرص س ج,58.0,330,1.00
البافيت  شراب كالسيوم س ج,26.0,Unknown,0.72
ازموراب 40مجم 14ق,138.0,143,1.00
بروتوفيكس 40 مم جديد 65ج,80.0,247,1.00
اماجلوست 30 2 مجم 30 قرص**,67.5,2956,1.00
ايفكسور 75 اكس ار كبسول,122.0,1329,1.00
فورموهال قرص,151.0,1746,1.00
رينكس كبار نقط  س جديد,18.0,4305,1.00
استوهالت 40مجم 14كبسول,56.5,1322,1.00
فيروجلوبين شراب ,65.0,1111,1.00
سويتال 100 قرص جم .ج,60.0,2799,1.00
جابتن 400 -- 3 شريط,156.0,96,1.00
نيكسيكيور40مجم20قرص س ج/زيتا,152.0,242,1.00
سالبوفنت  شراب,16.5,3114,1.00
كتافاست 9 كيس,72.0,46,1.00
فيروجلوبين كبسول س جديد ركزز,150.0,15,1.00
اماريل1مجم3شريط,26.5,1573,1.00
فوربيدوس بخاخ س ج,334.0,370,1.00
فلدين 3 امبول ,31.5,1649,1.00
جابتن100اقراص/3شريط سعر جديد,81.0,645,1.00
تامسولين بلس 0.4 مجم 20 قرص,148.0,1031,1.00
اتاكاند 4مجم 14قرص**,39.75,2064,1.00
تافنيك 500مجم 5قرص س ج ج,134.0,73,1.00
زيثروماكس  600مجم شراب,61.0,668,1.00
جليسرين لبوس اطفال فاركو**,7.0,1721,1.00
ماء غريب بامبينو س جديد,75.0,2279,1.00
سيمباتكس 30مجم كبسول 190.5ج,228.0,268,1.00
فيلدافورمين 1000/50,138.0,1003,1.00
جليبتس بلس 50\1000 اقراص,192.0,116,1.00
اكتينـــون 2مجم*20 قرص السعر الجديد,34.5,Unknown,0.13
اوكتاترون 30كبسول س ج,114.0,232,1.00
بليجيكا 1%قطرة # ,27.0,487,1.00
كونجىكلير قطرة,22.0,3734,1.00
فياجرا 50 مجم س.ج,78.0,383,1.00
باوريكتا استحلاب3شريط كبيرر,45.0,860,1.00
جليبتس 50/850اقراص,192.0,481,1.00
يوريبان5مجم 3 شريييط**,36.0,1408,1.00
اللير 5 مجم اقراص س.ج,52.0,3832,1.00
بريموندين قطره,44.5,1822,1.00
جليبتس اقراص50/850بلس,192.0,481,1.00
فيروترون 30 كبسولة,99.0,147,1.00
بيتاسيرك 16 مجم 60 قرص,219.0,372,1.00
ريموواكس  نقط,24.0,2506,1.00
اتوريزا 10/10,166.0,377,1.00
الفانوفا بلس قطره,50.0,2036,1.00
كوردارون اقراص,48.0,1260,1.00
نوفيستوريك 10 مجم 14 قرص,38.0,2620,1.00
سنجولير 10م س.ج,192.0,523,1.00
نيتروماك ريتارد 2.5كبسول س.ج,96.0,333,1.00
تريتاس بروتكت10مجم 20قرص,101.0,2250,1.00
سويتال 100اقراص س ج/هيجنت#,60.0,2799,1.00
اوريكس بخاخ للفم,68.0,2750,1.00
برافاماكس اقراص س ج/كيميفارم,122.0,701,1.00
انكونت  ط م  اقراص 2204135,91.5,2078,1.00
اريك قرص س ج /ادويا,100.5,26,1.00
كونجى كلير قطرة 5مل س ج,22.0,3734,1.00
TRIB GOLD 250 MG 30 CAP,120.0,Unknown,0.33
التيازيم 60مجم 40قرص,46.0,2006,1.00
PETRO 30TAB,69.0,2737,1.00
اوميز 40 مجم 10 كبسولة ,130.0,144,1.00
كانزارتان300مجم اقراص,109.5,4887,1.00
كوبال اقراص عادى30قرص,38.25,1187,1.00
زيثروكان 500 مجم 3 كبسولة,77.0,154,1.00
ايفيبرونت شراب 39.5ج,45.0,965,1.00
موزابرايد 5 مجم 3شريط,91.5,1312,1.00
ايزوجاست 20 2شريط,122.0,4762,1.00
ليلي بل اقراص,120.0,1884,1.00
ال كارنيتين بلس اقراص  س.ج,116.0,1452,1.00
اوميجا 3 بلس 30 كبسولة -جديد,135.0,34,1.00
سيتابرونكس20محم,78.0,4322,1.00
اوميز 10 مجم اقراص 25ج,40.0,2628,1.00
فاستل 180 مجم 10 أقراص س ج,54.0,3752,1.00
نانازوكسيد 500مجم 18 قرص,114.0,456,1.00
انكونت ط.م 4مجم 30قرص # ,91.5,2078,1.00
ابل لايت اقراص ,21.0,3797,1.00
بليتال 50 مجم اقراص,92.0,1254,1.00
رجكور10 م اقراص,16.0,3475,1.00
موبيتيل 15 مجم اقراص س.ج,23.5,1323,1.00
اوركاديكسولين قطرة#,17.5,941,1.00
ديبافالى عاده 50مجم/83 ج,116.0,3198,1.00
سيبروفلوكساسين 750مج 10قرص اورجانو.,89.0,1724,1.00
بروتوفيكس40مج 14ق س ج/راميدا ,80.0,247,1.00
اكساميد 10 مجم 30ق,88.5,449,1.00
هاى فريش قطرة س.ج,75.0,277,1.00
جابتين 400مج30ك س ج/دلتا فارم###,156.0,96,1.00
